,serialid,id,date_str,degrees_from_mean,max_temp,min_temp,type,year,station_name,longitude,latitude,geometry,index_right,STATE,NAME,FIPS
45441,1541388,USC00319476,2012-10-03,13.46,28.9,22.8,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45442,1542478,USC00319476,2012-10-04,12.36,30.0,21.7,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45443,1544955,USC00319476,2012-07-20,4.61,33.3,25.0,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45444,1546638,USC00319476,2012-07-26,4.01,31.1,24.4,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45445,1546940,USC00319476,2012-07-27,4.01,35.0,24.4,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45446,1547383,USC00319476,2012-12-11,13.36,22.8,13.9,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45447,1553044,USC00319476,2012-05-04,7.43,33.9,16.1,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45448,1556922,USC00319476,2012-03-30,11.06,28.3,10.6,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45449,1572523,USC00319476,2012-08-11,4.22,28.3,23.9,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45450,1575191,USC00319476,2012-07-02,6.18,38.3,20.6,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45451,1576573,USC00319476,2012-07-08,4.01,37.2,24.4,Weak Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
45452,1576925,USC00319476,2012-07-09,12.49,38.3,26.7,Strong Hot,2012,WILSON 3 SW,-77.9456,35.6939,POINT (-77.9456 35.6939),25,NC,North Carolina,37
47255,966961,USW00093719,2013-09-01,5.68,33.9,23.9,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47256,968033,USW00093719,2013-04-12,10.55,28.9,20.6,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47257,969393,USW00093719,2013-12-23,11.62,26.1,14.4,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47258,969668,USW00093719,2013-12-22,31.4,27.8,20.6,Strong Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47259,970609,USW00093719,2013-04-19,9.35,27.2,19.4,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47260,980091,USW00093719,2013-11-14,-10.28,15.0,-3.8,Weak Cold,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47261,985721,USW00093719,2013-01-30,25.98,24.4,15.0,Strong Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47262,989169,USW00093719,2013-11-28,-11.32,7.8,-1.0,Weak Cold,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47263,992516,USW00093719,2013-11-25,-22.1,7.8,-4.3,Strong Cold,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47264,994130,USW00093719,2013-12-05,11.62,26.1,11.7,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47265,995624,USW00093719,2013-12-06,31.4,27.8,20.6,Strong Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47266,997438,USW00093719,2013-09-02,5.08,32.2,23.3,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47267,1003753,USW00093719,2013-01-29,11.96,24.4,11.1,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47268,1005501,USW00093719,2013-01-12,11.96,24.4,11.1,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47269,1006212,USW00093719,2013-01-13,12.56,25.0,13.3,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47270,1007248,USW00093719,2013-01-16,13.66,26.1,11.1,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47271,1007692,USW00093719,2013-01-14,13.66,26.1,11.7,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47272,1013925,USW00093719,2013-10-05,8.11,31.7,17.2,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47273,1015367,USW00093719,2013-10-02,7.51,31.1,14.4,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47274,1018850,USW00093719,2013-06-13,6.61,36.7,21.7,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47275,1020300,USW00093719,2013-08-15,-7.01,23.9,18.9,Weak Cold,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47276,1020874,USW00093719,2013-08-16,-7.01,23.9,20.0,Weak Cold,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47277,1021653,USW00093719,2013-11-01,14.12,26.7,20.6,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47278,1026521,USW00093719,2013-06-28,4.56,33.3,23.9,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47279,1027049,USW00093719,2013-06-29,5.06,30.0,24.4,Weak Hot,2013,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47280,1506218,USW00093719,2012-05-26,6.81,28.9,21.7,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47281,1506770,USW00093719,2012-05-27,7.91,30.0,22.8,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47282,1510903,USW00093719,2012-03-15,10.72,28.9,9.4,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47283,1526635,USW00093719,2012-10-30,-10.29,13.3,7.2,Weak Cold,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47284,1526908,USW00093719,2012-11-29,-10.38,13.3,-3.9,Weak Cold,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47285,1527074,USW00093719,2012-11-25,-9.28,11.1,-2.8,Weak Cold,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47286,1530597,USW00093719,2012-03-24,11.16,25.0,16.7,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47287,1536500,USW00093719,2012-09-01,12.32,35.0,23.9,Strong Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47288,1541048,USW00093719,2012-10-02,10.47,28.3,22.2,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47289,1541418,USW00093719,2012-10-03,12.17,30.6,23.9,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47290,1542507,USW00093719,2012-10-04,9.37,30.0,21.1,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47291,1543104,USW00093719,2012-06-30,7.11,37.2,23.3,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47292,1547495,USW00093719,2012-12-10,14.18,23.3,16.7,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47293,1548427,USW00093719,2012-07-07,3.92,36.1,25.6,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47294,1558474,USW00093719,2012-02-24,13.8,23.3,15.6,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47295,1558792,USW00093719,2012-02-23,11.62,25.6,12.8,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47296,1560114,USW00093719,2012-06-29,6.61,36.7,22.2,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47297,1565413,USW00093719,2012-03-01,13.36,27.2,18.9,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47298,1576000,USW00093719,2012-07-01,5.61,37.2,19.4,Weak Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47299,1576605,USW00093719,2012-07-08,9.53,36.7,26.1,Strong Hot,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
47300,1577662,USW00093719,2012-10-29,-10.29,13.3,8.3,Weak Cold,2012,NEW BERN CRAVEN CO AP,-77.0481,35.0678,POINT (-77.0481 35.0678),25,NC,North Carolina,37
49479,967011,USW00013748,2013-09-01,5.15,32.8,23.9,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49480,968057,USW00013748,2013-04-12,9.09,26.7,20.0,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49481,969692,USW00013748,2013-12-22,28.48,26.7,20.6,Strong Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49482,969945,USW00013748,2013-12-21,10.12,25.6,10.0,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49483,979229,USW00013748,2013-10-26,-10.69,18.9,1.7,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49484,980100,USW00013748,2013-11-14,-10.29,16.1,-3.2,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49485,980265,USW00013748,2013-11-18,9.09,28.9,16.7,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49486,985767,USW00013748,2013-01-30,25.27,25.0,15.6,Strong Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49487,986673,USW00013748,2013-07-12,-5.88,26.1,21.7,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49488,989209,USW00013748,2013-11-28,-10.91,8.9,-1.6,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49489,991880,USW00013748,2013-11-24,-9.79,11.7,-2.7,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49490,992559,USW00013748,2013-11-25,-23.5,8.3,-4.9,Strong Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49491,995671,USW00013748,2013-12-06,27.88,26.1,20.6,Strong Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49492,997476,USW00013748,2013-09-02,6.85,32.8,25.6,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49493,1003785,USW00013748,2013-01-29,11.53,25.0,8.9,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49494,1005545,USW00013748,2013-01-12,12.13,25.6,13.3,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49495,1006273,USW00013748,2013-01-13,11.53,25.0,12.2,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49496,1007259,USW00013748,2013-01-16,12.13,25.6,15.0,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49497,1007380,USW00013748,2013-01-17,12.13,25.6,6.7,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49498,1007735,USW00013748,2013-01-14,11.53,25.0,12.2,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49499,1013292,USW00013748,2013-10-07,10.41,28.9,22.8,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49500,1020318,USW00013748,2013-08-15,-9.52,21.7,17.2,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49501,1020894,USW00013748,2013-08-16,-6.82,24.4,18.3,Weak Cold,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49502,1021668,USW00013748,2013-11-01,12.91,27.2,20.0,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49503,1026558,USW00013748,2013-06-28,5.57,31.7,25.6,Weak Hot,2013,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49504,1504352,USW00013748,2012-05-28,6.62,28.9,22.2,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49505,1504989,USW00013748,2012-05-29,7.72,30.0,23.3,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49506,1506812,USW00013748,2012-05-27,6.62,27.8,22.2,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49507,1511624,USW00013748,2012-03-14,10.02,28.9,14.4,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49508,1514628,USW00013748,2012-06-05,-6.99,23.3,15.0,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49509,1515085,USW00013748,2012-06-06,-6.99,23.3,13.9,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49510,1526666,USW00013748,2012-10-30,-10.31,13.9,8.3,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49511,1530089,USW00013748,2012-03-29,12.22,31.1,16.7,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49512,1530645,USW00013748,2012-03-24,11.85,26.1,18.3,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49513,1536551,USW00013748,2012-09-01,11.95,35.6,23.9,Strong Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49514,1537286,USW00013748,2012-09-02,5.65,33.9,24.4,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49515,1540079,USW00013748,2012-09-06,5.15,32.2,23.9,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49516,1541076,USW00013748,2012-10-02,11.51,27.8,23.9,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49517,1541443,USW00013748,2012-10-03,10.91,28.9,23.3,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49518,1543159,USW00013748,2012-06-30,14.08,39.4,25.0,Strong Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49519,1545433,USW00013748,2012-07-22,4.36,36.1,26.7,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49520,1546012,USW00013748,2012-07-24,5.82,37.8,23.3,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49521,1546694,USW00013748,2012-07-26,3.76,36.7,26.1,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49522,1546969,USW00013748,2012-07-27,11.18,38.3,27.2,Strong Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49523,1547505,USW00013748,2012-12-10,13.36,23.9,16.7,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49524,1547926,USW00013748,2012-07-06,3.76,36.7,26.1,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49525,1548466,USW00013748,2012-07-07,4.36,36.1,26.7,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49526,1548994,USW00013748,2012-07-04,3.76,36.1,26.1,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49527,1550736,USW00013748,2012-08-25,-6.82,24.4,18.9,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49528,1550821,USW00013748,2012-08-24,-7.92,23.3,19.4,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49529,1554771,USW00013748,2012-11-06,-11.51,8.3,3.9,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49530,1556373,USW00013748,2012-03-31,11.85,24.4,18.3,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49531,1558500,USW00013748,2012-02-24,13.34,22.2,16.1,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49532,1558814,USW00013748,2012-02-23,23.51,25.6,15.6,Strong Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49533,1560174,USW00013748,2012-06-29,7.51,37.8,23.9,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49534,1571866,USW00013748,2012-08-15,3.83,33.3,25.6,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49535,1576040,USW00013748,2012-07-01,5.82,37.8,21.1,Weak Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49536,1576631,USW00013748,2012-07-08,10.18,37.8,26.7,Strong Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49537,1576963,USW00013748,2012-07-09,9.58,37.8,26.1,Strong Hot,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49538,1577686,USW00013748,2012-10-29,-9.81,14.4,9.4,Weak Cold,2012,WILMINGTON INTL AP,-77.8997,34.2675,POINT (-77.8997 34.2675),25,NC,North Carolina,37
49681,967014,USC00313565,2013-09-01,5.15,21.1,15.6,Weak Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49682,978759,USC00313565,2013-10-25,-24.32,1.7,-8.3,Strong Cold,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49683,979230,USC00313565,2013-10-26,-25.52,-1.1,-6.7,Strong Cold,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49684,985327,USC00313565,2013-07-17,5.12,26.1,16.7,Weak Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49685,991882,USC00313565,2013-11-24,-15.24,1.1,-15.0,Weak Cold,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49686,992560,USC00313565,2013-11-25,-14.64,-2.8,-14.4,Weak Cold,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49687,995673,USC00313565,2013-12-06,10.05,14.4,6.7,Weak Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49688,1005546,USC00313565,2013-01-12,12.56,11.7,6.1,Weak Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49689,1006276,USC00313565,2013-01-13,27.01,14.4,8.3,Strong Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49690,1006739,USC00313565,2013-01-10,13.66,8.9,7.2,Weak Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49691,1007738,USC00313565,2013-01-14,27.11,13.9,8.9,Strong Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49692,1013530,USC00313565,2013-10-06,10.04,22.8,12.2,Weak Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49693,1013970,USC00313565,2013-10-05,15.58,20.0,13.3,Strong Hot,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49694,1020114,USC00313565,2013-08-18,-6.47,13.9,10.0,Weak Cold,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49695,1022263,USC00313565,2013-05-05,-12.01,3.9,2.2,Weak Cold,2013,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49696,1506252,USC00313565,2012-05-26,7.39,23.3,13.9,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49697,1506814,USC00313565,2012-05-27,14.67,23.9,14.4,Strong Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49698,1514156,USC00313565,2012-06-03,-16.15,11.7,3.3,Strong Cold,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49699,1514346,USC00313565,2012-06-02,-8.51,13.9,3.3,Weak Cold,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49700,1515969,USC00313565,2012-04-16,8.86,21.1,9.4,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49701,1516147,USC00313565,2012-04-17,10.56,22.8,8.9,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49702,1535964,USC00313565,2012-09-08,5.89,23.3,14.4,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49703,1536553,USC00313565,2012-09-01,12.64,24.4,16.1,Strong Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49704,1537287,USC00313565,2012-09-02,6.25,22.2,16.7,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49705,1538016,USC00313565,2012-09-03,11.54,23.3,16.1,Strong Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49706,1543161,USC00313565,2012-06-30,17.75,28.3,20.6,Strong Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49707,1546970,USC00313565,2012-07-27,3.97,25.0,17.8,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
49708,1547927,USC00313565,2012-07-06,5.12,26.1,15.0,Weak Hot,2012,GRANDFATHER MTN,-81.8311,36.0956,POINT (-81.8311 36.0956),25,NC,North Carolina,37
